Country_Code,Year,Population,Gdp
TWN,2000,22207570.0,632.598
TJK,2000,6216329.0,8.69585
TZA,2000,33499177.0,46.1526
THA,2000,62952639.0,600.037
BHS,2000,298045.0,11.4017
TLS,2000,884366.0,
TGO,2000,4924406.0,8.2201
TON,2000,97962.0,0.467711
TTO,2000,1267159.0,20.2368
TUN,2000,9708347.0,69.5004
TUR,2000,63240196.0,970.018
TKM,2000,4516128.0,25.9102
TCA,2000,20171.0,
TUV,2000,9392.0,
VIR,2000,108642.0,1.40622
UGA,2000,23650159.0,30.36605
UKR,2000,49176500.0,322.416
ARE,2000,3134067.0,319.324
GBR,2000,58892514.0,2166.489
USA,2000,282162411.0,13754.31
URY,2000,3319734.0,47.079
UZB,2000,24650400.0,76.3242
VUT,2000,184964.0,0.448429
VEN,2000,24192449.0,373.3324
VNM,2000,79910411.0,268.256
ESH,2000,,
YEM,2000,17409071.0,78.1938
ZMB,2000,10415942.0,82.67341
ZWE,2000,11881482.0,19.2011
AFG,2001,21606992.0,19.4201
ALB,2001,3060173.0,19.3931
DZA,2001,31451513.0,286.092
ASM,2001,58496.0,
AGO,2001,16945753.0,73.7534
ATA,2001,,
ATG,2001,77212.0,1.35164
ARG,2001,37275644.0,574.714
ARM,2001,3050686.0,11.8077
ABW,2001,92892.0,2.95467
AUS,2001,19413000.0,737.18
AUT,2001,8042293.0,354.6508
AZE,2001,8111200.0,36.1416
BHR,2001,697550.0,31.8805
BGD,2001,130088709.0,267.651
BRB,2001,272494.0,4.05201
BLR,2001,9928549.0,82.71
BEL,2001,10286570.0,416.646
BLZ,2001,255068.0,1.68285
BEN,2001,7076728.0,17.563
BMU,2001,62504.0,5.92819
BTN,2001,603643.0,2.33494
BOL,2001,8580244.0,41.4187
BIH,2001,3755514.0,27.454
BWA,2001,1674674.0,16.81986
BRA,2001,177196051.0,2011.045
VGB,2001,20675.0,1.3028
BRN,2001,340037.0,23.403
BGR,2001,8009142.0,81.932
BFA,2001,11944589.0,14.2826
BDI,2001,6525546.0,5.22011
CPV,2001,435701.0,1.86694
KHM,2001,12405411.0,18.6256
CMR,2001,15928910.0,41.9835
CAN,2001,31020902.0,1213.666
CYM,2001,43934.0,2.78671
CAF,2001,3722016.0,4.15956
TCD,2001,8678049.0,8.97673
CHL,2001,15516112.0,229.9196
CHN,2001,1271850000.0,4861.35
COL,2001,40255956.0,344.173
COM,2001,555895.0,1.44019
COG,2001,3217930.0,12.1665
COD,2001,48428534.0,29.4603
COK,2001,,
CRI,2001,4034074.0,46.2211
HRV,2001,4299642.0,78.2495
CUB,2001,11164676.0,77.1633
CYP,2001,960274.0,21.9536
CZE,2001,10216605.0,247.4777
CIV,2001,16853027.0,71.0637
DNK,2001,5358783.0,244.1707
DJI,2001,733019.0,2.34975
DMA,2001,69671.0,0.627761
DOM,2001,8598599.0,75.2922
ECU,2001,12914660.0,100.269
EGY,2001,70152662.0,603.755
SLV,2001,5927001.0,36.4512
GNQ,2001,631662.0,9.39911
ERI,2001,2374721.0,4.24413
EST,2001,1388115.0,24.6936
SWZ,2001,1013608.0,6.01443
ETH,2001,68159422.0,47.7758
FLK,2001,,
FRO,2001,46999.0,
FJI,2001,813923.0,6.47223
FIN,2001,5188008.0,199.8378
CSK,2001,,
SCG,2001,,
SUN,2001,,
YUG,2001,,
FRA,2001,61357432.0,2328.358
GUF,2001,,
PYF,2001,244929.0,
GAB,2001,1258008.0,19.6988
GEO,2001,4014373.0,18.7074
DEU,2001,82349925.0,3347.813
GHA,2001,19756929.0,61.1658
GIB,2001,31604.0,
GRC,2001,10862132.0,310.6612
GRL,2001,56350.0,3.33117
GRD,2001,103242.0,1.09354
GLP,2001,420248.0,8.11617
GUM,2001,156395.0,
GTM,2001,11871565.0,77.7417
GIN,2001,8417082.0,12.6907
GNB,2001,1227105.0,2.06273
GUY,2001,745206.0,3.87906
HTI,2001,8608810.0,25.7742
HND,2001,6751912.0,25.3328
HKG,2001,6714300.0,240.0527
HUN,2001,10187576.0,201.0554
ISL,2001,284968.0,11.4652
IND,2001,1075000094.0,2876.447
IDN,2001,214427419.0,1239.914
IRN,2001,66449111.0,700.206
IRQ,2001,24208178.0,213.467
IRL,2001,3866243.0,186.0536
ISR,2001,6439000.0,179.593
ITA,2001,56974100.0,2292.69
JAM,2001,2674706.0,23.6367
JPN,2001,127149000.0,4684.88
JOR,2001,5217328.0,42.799
KAZ,2001,14858335.0,165.994
KEN,2001,32848569.0,95.4216
KIR,2001,85844.0,0.16147
KWT,2001,2103273.0,97.0641
KGZ,2001,4945100.0,13.8473
LAO,2001,5409584.0,15.1851
LVA,2001,2337170.0,30.6433
LBN,2001,3990999.0,53.1121
LSO,2001,2035738.0,4.06586
LBR,2001,2953928.0,3.95821
LBY,2001,5443249.0,122.99
LTU,2001,3470818.0,48.4049
LUX,2001,441525.0,40.9359
MAC,2001,437928.0,21.8739
MDG,2001,16260933.0,26.9769
MWI,2001,11432001.0,11.8079
MYS,2001,23709115.0,372.5861
MDV,2001,286309.0,3.47799
MLI,2001,11271603.0,19.5292
MLT,2001,393028.0,9.96156
MTQ,2001,389984.0,6.07268
MRT,2001,2702405.0,9.32128
MUS,2001,1196287.0,14.06347
MEX,2001,100298152.0,1660.815
FSM,2001,107170.0,
MDA,2001,2917252.0,14.0579
MNG,2001,2419594.0,9.73232
MNE,2001,607389.0,
MSR,2001,,
MAR,2001,29126323.0,135.264
MOZ,2001,18221884.0,12.2591
NAM,2001,1823667.0,12.2609
NRU,2001,10219.0,
NPL,2001,24347113.0,46.9747
NLD,2001,16046180.0,733.917
ANT,2001,130405.0,2.79306
NCL,2001,217324.0,
NZL,2001,3880500.0,115.9683
NIC,2001,5145367.0,19.4813
NER,2001,11751364.0,11.4745
NGA,2001,125394046.0,379.7911
NIU,2001,,
PRK,2001,23132982.0,39.9827
MKD,2001,2034882.0,18.429
MNP,2001,58319.0,
NOR,2001,4513751.0,251.0612
OMN,2001,2294959.0,83.3868
PAK,2001,145978408.0,488.964
PSE,2001,2997784.0,5.74329
PAN,2001,3089641.0,39.3718
PNG,2001,5974627.0,14.6139
PRY,2001,5428442.0,43.7285
PER,2001,26799289.0,164.801
PHL,2001,79672869.0,352.7047
POL,2001,38248076.0,607.969
PRT,2001,10362722.0,303.8554
PRI,2001,3818774.0,78.1873
QAT,2001,615013.0,51.6228
REU,2001,748653.0,15.8617
ROU,2001,22131970.0,259.0042
RUS,2001,145976482.0,2132.752
RWA,2001,8231150.0,6.6742
KNA,2001,44602.0,0.897775
LCA,2001,158184.0,1.83571
SPM,2001,,
VCT,2001,107893.0,0.922562
WSM,2001,175394.0,0.716363
STP,2001,144760.0,0.467101
SAU,2001,21202646.0,942.942
SEN,2001,10036102.0,26.0978
SRB,2001,7503433.0,
SYC,2001,81202.0,1.404363
SLE,2001,4754069.0,4.70469
SGP,2001,4138012.0,217.2448
SVK,2001,5378867.0,90.9461
SVN,2001,1992060.0,50.7331
SLB,2001,423949.0,0.635275
SOM,2001,9186719.0,6.80699
ZAF,2001,45571272.0,498.387
KOR,2001,47370164.0,1104.882
SSD,2001,6447791.0,
ESP,2001,40850412.0,1368.845
LKA,2001,18911727.0,107.079
SDN,2001,27971077.0,78.7443
SUR,2001,476574.0,5.39421
SWE,2001,8895960.0,353.1155
CHE,2001,7229854.0,420.985
SYR,2001,16766555.0,73.9883
TWN,2001,22357220.0,623.73
TJK,2001,6318510.0,9.52553
TZA,2001,34385849.0,48.9545
THA,2001,63539190.0,620.705
BHS,2001,302618.0,11.701
TLS,2001,901214.0,
TGO,2001,5062571.0,8.28779
TON,2001,98482.0,0.47454
TTO,2001,1271627.0,21.0814
TUN,2001,9793915.0,72.1388
TUR,2001,64192243.0,914.243
TKM,2001,4564087.0,27.0357
TCA,2001,21578.0,
TUV,2001,9478.0,
VIR,2001,108549.0,1.45109
UGA,2001,24388974.0,31.94012
UKR,2001,48662400.0,350.789
ARE,2001,3302722.0,323.791
GBR,2001,59119673.0,2211.392
USA,2001,284968955.0,13885.56
URY,2001,3325471.0,45.275
UZB,2001,24964450.0,79.502
VUT,2001,189209.0,0.439232
VEN,2001,24646471.0,386.0038
VNM,2001,80742500.0,286.752
ESH,2001,,
YEM,2001,17918369.0,82.8333
ZMB,2001,10692197.0,87.0691
ZWE,2001,11923906.0,19.1639
AFG,2002,22600774.0,28.8519
ALB,2002,3051010.0,20.2137
DZA,2002,31855110.0,302.113
ASM,2002,59077.0,0.514
AGO,2002,17519418.0,83.8323
ATA,2002,,
ATG,2002,78298.0,1.36552
ARG,2002,37681743.0,512.102
ARM,2002,3033976.0,13.5848
ABW,2002,94992.0,2.89072
AUS,2002,19651400.0,767.916
AUT,2002,8081957.0,360.6824
AZE,2002,8171950.0,39.5151
BHR,2002,735140.0,32.948
BGD,2002,132478077.0,277.91
BRB,2002,273423.0,4.08407
BLR,2002,9865548.0,86.883
BEL,2002,10332785.0,423.754
BLZ,2002,262387.0,1.76245
BEN,2002,7295400.0,18.3784
BMU,2002,62912.0,5.84059
BTN,2002,616025.0,2.5916
BOL,2002,8742822.0,42.4481
BIH,2002,3759389.0,28.7626
BWA,2002,1704637.0,17.86904
BRA,2002,179537523.0,2071.78
VGB,2002,21128.0,1.25916
BRN,2002,346777.0,24.3091
BGR,2002,7837161.0,86.6515
BFA,2002,12293097.0,14.9043
BDI,2002,6704118.0,5.35272
CPV,2002,442955.0,1.96556
KHM,2002,12637719.0,19.851
CMR,2002,16357605.0,43.7627
CAN,2002,31360079.0,1250.295
CYM,2002,45347.0,2.83478
CAF,2002,3802129.0,4.13418
TCD,2002,9019226.0,9.73894
CHL,2002,15684413.0,237.0527
CHN,2002,1280400000.0,5304.42
COL,2002,40875363.0,352.791
COM,2002,569480.0,1.47368
COG,2002,3310376.0,12.724
COD,2002,49871670.0,30.3287
COK,2002,,
CRI,2002,4100922.0,47.8005
HRV,2002,4302174.0,82.68409
CUB,2002,11199664.0,78.2632
CYP,2002,976968.0,22.7707
CZE,2002,10196916.0,251.1545
CIV,2002,17231539.0,69.8765
DNK,2002,5375931.0,245.3096
DJI,2002,746947.0,2.42575
DMA,2002,69840.0,0.610008
DOM,2002,8724974.0,79.6503
ECU,2002,13143465.0,104.377
EGY,2002,71485044.0,618.186
SLV,2002,5962139.0,37.0062
GNQ,2002,658388.0,11.2284
ERI,2002,2481059.0,4.3717
EST,2002,1379350.0,26.3655
SWZ,2002,1019054.0,6.27787
ETH,2002,70142090.0,48.4994
FLK,2002,,
FRO,2002,47235.0,
FJI,2002,815257.0,6.67934
FIN,2002,5200598.0,203.2473
CSK,2002,,
SCG,2002,,
SUN,2002,,
YUG,2002,,
FRA,2002,61805266.0,2354.448
GUF,2002,,
PYF,2002,248976.0,
GAB,2002,1288310.0,19.6497
GEO,2002,3978515.0,19.732
DEU,2002,82488495.0,3342.248
GHA,2002,20246376.0,63.9185
GIB,2002,32097.0,
GRC,2002,10902022.0,322.9992
GRL,2002,56609.0,3.29882
GRD,2002,103636.0,1.13109
GLP,2002,416132.0,8.20544
GUM,2002,157173.0,3.385
GTM,2002,12147518.0,80.7264
GIN,2002,8586077.0,13.3461
GNB,2002,1254454.0,2.0424
GUY,2002,744789.0,4.25314
HTI,2002,8754148.0,25.7652
HND,2002,6929267.0,26.2837
HKG,2002,6744100.0,244.0295
HUN,2002,10158608.0,210.5766
ISL,2002,287523.0,11.5293
IND,2002,1093317187.0,3008.865
IDN,2002,217357790.0,1295.705
IRN,2002,67284801.0,757.341
IRQ,2002,24931922.0,198.738
IRL,2002,3931947.0,196.9929
ISR,2002,6570000.0,179.267
ITA,2002,57059007.0,2298.409
JAM,2002,2692843.0,23.7962
JPN,2002,127445000.0,4685.12
JOR,2002,5317514.0,45.6204
KAZ,2002,14858948.0,182.226
KEN,2002,33751746.0,95.95291
KIR,2002,87308.0,0.161944
KWT,2002,2136991.0,99.9899
KGZ,2002,4990700.0,13.8346
LAO,2002,5493247.0,16.0839
LVA,2002,2310173.0,32.8151
LBN,2002,4182205.0,54.9302
LSO,2002,2029832.0,4.08751
LBR,2002,3024727.0,4.10716
LBY,2002,5531097.0,121.453
LTU,2002,3443067.0,51.6646
LUX,2002,446175.0,42.2563
MAC,2002,448813.0,23.8231
MDG,2002,16765122.0,23.6296
MWI,2002,11713663.0,12.0086
MYS,2002,24208391.0,392.6731
MDV,2002,294185.0,3.73078
MLI,2002,11616890.0,20.1354
MLT,2002,395969.0,10.2161
MTQ,2002,392500.0,6.13948
MRT,2002,2778097.0,9.45005
MUS,2002,1204621.0,14.29058
MEX,2002,101684764.0,1660.022
FSM,2002,107027.0,
MDA,2002,2910504.0,15.1557
MNG,2002,2443261.0,10.1063
MNE,2002,609828.0,
MSR,2002,,
MAR,2002,29454765.0,139.75
MOZ,2002,18764147.0,13.3981
NAM,2002,1851519.0,12.848
NRU,2002,10102.0,
NPL,2002,24725625.0,47.7718
NLD,2002,16148929.0,735.518
ANT,2002,129082.0,2.80423
NCL,2002,221490.0,
NZL,2002,3948500.0,121.9363
NIC,2002,5219324.0,19.6281
NER,2002,12189988.0,12.0388
NGA,2002,128596079.0,438.01
NIU,2002,,
PRK,2002,23339453.0,40.463
MKD,2002,2020157.0,18.7043
MNP,2002,58412.0,1.284
NOR,2002,4538159.0,254.2406
OMN,2002,2334860.0,82.4691
PAK,2002,149549695.0,501.229
PSE,2002,3075373.0,5.02605
PAN,2002,3149195.0,40.2808
PNG,2002,6098621.0,14.9071
PRY,2002,5531958.0,43.7191
PER,2002,27100964.0,173.8
PHL,2002,81365260.0,365.8125
POL,2002,38230364.0,619.751
PRT,2002,10419631.0,306.1981
PRI,2002,3823701.0,78.9046
QAT,2002,640872.0,55.3305
REU,2002,760250.0,16.6596
ROU,2002,21730496.0,273.5153
RUS,2002,145306497.0,2233.976
RWA,2002,8427061.0,7.55467
KNA,2002,45168.0,0.920957
LCA,2002,159392.0,1.83547
SPM,2002,,
VCT,2002,108095.0,0.980329
WSM,2002,176410.0,0.756872
STP,2002,147450.0,0.476457
SAU,2002,21805322.0,916.359
SEN,2002,10283694.0,26.1157
SRB,2002,7496522.0,
SYC,2002,83723.0,1.422101
SLE,2002,4965770.0,5.94753
SGP,2002,4175950.0,225.7489
SVK,2002,5376912.0,95.0472
SVN,2002,1994530.0,52.4624
SLB,2002,435434.0,0.617768
SOM,2002,9501335.0,7.04523
ZAF,2002,46150913.0,516.83
KOR,2002,47644736.0,1190.236
SSD,2002,6688225.0,
ESP,2002,41431558.0,1406.179
LKA,2002,19062476.0,111.175
SDN,2002,28704786.0,83.8055
SUR,2002,482228.0,5.54402
SWE,2002,8924958.0,360.942
CHE,2002,7284753.0,421.115
SYR,2002,17084628.0,79.8027
TWN,2002,22477600.0,657.919
TJK,2002,6426861.0,10.5557
TZA,2002,35334790.0,52.4269
THA,2002,64069093.0,658.872
BHS,2002,307657.0,12.0175
TLS,2002,922699.0,
TGO,2002,5197040.0,8.60494
TON,2002,99023.0,0.495872
TTO,2002,1277210.0,22.7532
TUN,2002,9871261.0,73.0929
TUR,2002,65145357.0,973.191
TKM,2002,4610018.0,27.1052
TCA,2002,23230.0,
TUV,2002,9593.0,
VIR,2002,108509.0,2.41893
UGA,2002,25167261.0,34.72935
UKR,2002,48202470.0,369.203
ARE,2002,3478769.0,331.671
GBR,2002,59370479.0,2258.346
USA,2002,287625193.0,14121.05
URY,2002,3326046.0,41.7813
UZB,2002,25271850.0,82.6611
VUT,2002,193927.0,0.431855
VEN,2002,25100407.0,351.8209
VNM,2002,81534406.0,307.054
ESH,2002,,
YEM,2002,18443684.0,87.0121
ZMB,2002,10971704.0,90.9923
ZWE,2002,11954293.0,18.0257
AFG,2003,23680871.0,33.4125
ALB,2003,3039616.0,21.3739
DZA,2003,32264159.0,323.865
ASM,2003,59495.0,0.527
AGO,2003,18121477.0,86.3388
ATA,2003,,
ATG,2003,79311.0,1.4485
ARG,2003,38087866.0,557.356
ARM,2003,3017938.0,15.4922
ABW,2003,97016.0,2.90417
AUS,2003,19895400.0,791.081
AUT,2003,8121423.0,364.2545
AZE,2003,8234100.0,43.5319
BHR,2003,778708.0,35.0226
BGD,2003,134791598.0,291.082
BRB,2003,274331.0,4.17274
BLR,2003,9796749.0,93.0023
BEL,2003,10376133.0,428.153
BLZ,2003,269428.0,1.92696
BEN,2003,7520556.0,19.0113
BMU,2003,63325.0,6.03979
BTN,2003,627840.0,2.79435
BOL,2003,8905820.0,43.5991
BIH,2003,3762179.0,30.0979
BWA,2003,1734387.0,19.23549
BRA,2003,181809244.0,2095.884
VGB,2003,21674.0,1.10098
BRN,2003,353295.0,25.0149
BGR,2003,7775327.0,91.1967
BFA,2003,12654624.0,16.0672
BDI,2003,6909161.0,5.48038
CPV,2003,449925.0,2.05762
KHM,2003,12856171.0,21.5399
CMR,2003,16800869.0,45.761
CAN,2003,31644028.0,1272.819
CYM,2003,46624.0,2.89148
CAF,2003,3881185.0,3.84265
TCD,2003,9373913.0,11.1727
CHL,2003,15849649.0,246.7816
CHN,2003,1288400000.0,5836.3
COL,2003,41483872.0,366.614
COM,2003,583213.0,1.50468
COG,2003,3406915.0,12.8268
COD,2003,51425583.0,32.0204
COK,2003,,
CRI,2003,4164053.0,49.8641
HRV,2003,4303399.0,87.2352
CUB,2003,11229185.0,81.2321
CYP,2003,993562.0,23.3682
CZE,2003,10193998.0,260.1456
CIV,2003,17599613.0,68.9229
DNK,2003,5390574.0,246.2663
DJI,2003,759639.0,2.50305
DMA,2003,70102.0,0.648763
DOM,2003,8850317.0,79.4485
ECU,2003,13369678.0,107.219
EGY,2003,72826102.0,637.927
SLV,2003,5994075.0,37.5874
GNQ,2003,686670.0,12.7954
ERI,2003,2600972.0,4.2556
EST,2003,1370720.0,28.3694
SWZ,2003,1022796.0,6.52146
ETH,2003,72170581.0,47.4513
FLK,2003,,
FRO,2003,47439.0,
FJI,2003,816078.0,6.74613
FIN,2003,5213014.0,207.32
CSK,2003,,
SCG,2003,,
SUN,2003,,
YUG,2003,,
FRA,2003,62244880.0,2374.295
GUF,2003,,
PYF,2003,252707.0,
GAB,2003,1319946.0,20.0913
GEO,2003,3951736.0,22.1903
DEU,2003,82534176.0,3318.614
GHA,2003,20750308.0,67.2419
GIB,2003,32556.0,
GRC,2003,10928070.0,341.7398
GRL,2003,56765.0,3.44496
GRD,2003,104003.0,1.23817
GLP,2003,410868.0,8.61572
GUM,2003,157723.0,3.56
GTM,2003,12415334.0,82.7933
GIN,2003,8753097.0,13.5127
GNB,2003,1283297.0,2.05402
GUY,2003,745142.0,4.5684
HTI,2003,8900108.0,25.8504
HND,2003,7106323.0,27.4789
HKG,2003,6730800.0,251.4876
HUN,2003,10129552.0,218.9762
ISL,2003,289521.0,11.7764
IND,2003,1111523146.0,3202.748
IDN,2003,220309473.0,1357.644
IRN,2003,68122947.0,818.374
IRQ,2003,25644503.0,132.953
IRL,2003,3996521.0,203.9758
ISR,2003,6689700.0,181.306
ITA,2003,57313203.0,2303.581
JAM,2003,2709438.0,24.6687
JPN,2003,127718000.0,4758.91
JOR,2003,5434036.0,47.4366
KAZ,2003,14909019.0,199.055
KEN,2003,34678781.0,98.7788
KIR,2003,88840.0,0.168714
KWT,2003,2161626.0,117.314
KGZ,2003,5043300.0,14.8166
LAO,2003,5576640.0,17.0597
LVA,2003,2287955.0,35.5787
LBN,2003,4388378.0,56.7029
LSO,2003,2018355.0,4.27926
LBR,2003,3077055.0,2.86906
LBY,2003,5620545.0,137.199
LTU,2003,3415213.0,57.0869
LUX,2003,451630.0,43.3631
MAC,2003,460157.0,26.5962
MDG,2003,17279139.0,25.9418
MWI,2003,12000183.0,12.6938
MYS,2003,24698821.0,415.4031
MDV,2003,302681.0,4.24377
MLI,2003,11982692.0,21.9717
MLT,2003,398582.0,10.6282
MTQ,2003,394534.0,6.35436
MRT,2003,2857150.0,10.1048
MUS,2003,1213370.0,15.13736
MEX,2003,103081020.0,1684.366
FSM,2003,106902.0,
MDA,2003,2902320.0,16.1595
MNG,2003,2468765.0,10.7247
MNE,2003,612267.0,
MSR,2003,,
MAR,2003,29782884.0,148.577
MOZ,2003,19331097.0,14.31969
NAM,2003,1879113.0,13.3927
NRU,2003,9990.0,
NPL,2003,25080880.0,49.9861
NLD,2003,16225302.0,737.08
ANT,2003,128422.0,2.8519
NCL,2003,225296.0,
NZL,2003,4027200.0,127.3435
NIC,2003,5292115.0,20.1229
NER,2003,12647983.0,12.3001
NGA,2003,131900634.0,470.191
NIU,2003,,
PRK,2003,23542434.0,41.1987
MKD,2003,2026773.0,19.12
MNP,2003,57954.0,1.239
NOR,2003,4564855.0,256.7408
OMN,2003,2386164.0,80.268
PAK,2003,153093371.0,530.185
PSE,2003,3154969.0,5.73048
PAN,2003,3209056.0,41.9568
PNG,2003,6223378.0,15.5611
PRY,2003,5632983.0,45.6081
PER,2003,27372217.0,181.022
PHL,2003,83051970.0,384.4204
POL,2003,38204570.0,641.7
PRT,2003,10458821.0,303.3488
PRI,2003,3826095.0,78.9416
QAT,2003,681791.0,57.3884
REU,2003,771377.0,17.2242
ROU,2003,21574326.0,279.7414
RUS,2003,144648618.0,2398.302
RWA,2003,8557160.0,7.72105
KNA,2003,45749.0,0.887662
LCA,2003,160530.0,1.92368
SPM,2003,,
VCT,2003,108322.0,1.05567
WSM,2003,177481.0,0.796315
STP,2003,150405.0,0.509638
SAU,2003,22456645.0,1019.38
SEN,2003,10541470.0,27.5766
SRB,2003,7480591.0,
SYC,2003,82781.0,1.332084
SLE,2003,5201074.0,6.50144
SGP,2003,4114826.0,235.9884
SVK,2003,5373374.0,100.2738
SVN,2003,1995733.0,53.9526
SLB,2003,447016.0,0.657828
SOM,2003,9815412.0,7.29181
ZAF,2003,46719203.0,532.072
KOR,2003,47892330.0,1227.696
SSD,2003,6935665.0,
ESP,2003,42187645.0,1448.134
LKA,2003,19224036.0,117.851
SDN,2003,29460517.0,90.2875
SUR,2003,487938.0,5.89235
SWE,2003,8958229.0,369.7229
CHE,2003,7339001.0,420.784
SYR,2003,17415214.0,80.2742
TWN,2003,22573400.0,685.715
TJK,2003,6541550.0,11.7291
TZA,2003,36337778.0,55.9253
THA,2003,64549867.0,706.24
BHS,2003,313123.0,11.8655
TLS,2003,947110.0,1.93073
TGO,2003,5330629.0,9.1832
TON,2003,99591.0,0.496149
TTO,2003,1283564.0,26.0391
TUN,2003,9945282.0,76.5301
TUR,2003,66089402.0,1029.278
TKM,2003,4655752.0,27.9918
TCA,2003,25008.0,
TUV,2003,9724.0,
VIR,2003,108505.0,2.34195
UGA,2003,25980547.0,36.97748
UKR,2003,47812949.0,404.336
ARE,2003,3711931.0,360.859
GBR,2003,59647577.0,2326.771
USA,2003,290107933.0,14515.9
URY,2003,3323661.0,42.1128
UZB,2003,25567650.0,86.1599
VUT,2003,198960.0,0.44324
VEN,2003,25551624.0,324.5362
VNM,2003,82301650.0,329.595
ESH,2003,,
YEM,2003,18985001.0,92.0214
ZMB,2003,11256740.0,97.3118
ZWE,2003,11982219.0,16.6807
AFG,2004,24726689.0,34.3682
ALB,2004,3026939.0,22.5865
DZA,2004,32692153.0,337.791
ASM,2004,59684.0,0.512
AGO,2004,18758138.0,95.7954
ATA,2004,,
ATG,2004,80347.0,1.53203
ARG,2004,38491970.0,583.43
ARM,2004,3000715.0,17.1139
ABW,2004,98744.0,3.12255
AUS,2004,20127400.0,823.592
AUT,2004,8171966.0,373.3226
AZE,2004,8306500.0,47.5681
BHR,2004,829846.0,37.4675
BGD,2004,136986429.0,306.334
BRB,2004,275283.0,4.23144
BLR,2004,9730146.0,103.651
BEL,2004,10421137.0,443.44
BLZ,2004,276516.0,2.01921
BEN,2004,7750003.0,19.8534
BMU,2004,63740.0,6.1822
BTN,2004,638809.0,2.96225
BOL,2004,9069044.0,45.4186
BIH,2004,3764194.0,31.5859
BWA,2004,1765533.0,19.75669
BRA,2004,184006479.0,2209.55
VGB,2004,22329.0,1.14213
BRN,2004,359434.0,25.141
BGR,2004,7716860.0,97.2179
BFA,2004,13030576.0,16.7868
BDI,2004,7131688.0,5.68333
CPV,2004,456619.0,2.14568
KHM,2004,13066475.0,23.7669
CMR,2004,17259322.0,48.8643
CAN,2004,31940655.0,1312.113
CYM,2004,47899.0,2.91744
CAF,2004,3959883.0,3.94903
TCD,2004,9734761.0,14.93
CHL,2004,16014972.0,264.5019
CHN,2004,1296075000.0,6426.52
COL,2004,42075953.0,386.166
COM,2004,597230.0,1.53357
COG,2004,3510468.0,13.2848
COD,2004,53068869.0,34.1781
COK,2004,,
CRI,2004,4225156.0,52.0704
HRV,2004,4304600.0,90.8554
CUB,2004,11250369.0,85.9193
CYP,2004,1010410.0,24.5425
CZE,2004,10197101.0,272.2445
CIV,2004,17970493.0,69.7692
DNK,2004,5404523.0,252.8374
DJI,2004,771599.0,2.57259
DMA,2004,70387.0,0.668554
DOM,2004,8974444.0,80.4908
ECU,2004,13596390.0,116.023
EGY,2004,74172073.0,664.032
SLV,2004,6023801.0,37.9216
GNQ,2004,716949.0,17.6575
ERI,2004,2719809.0,4.31736
EST,2004,1362550.0,30.2998
SWZ,2004,1026287.0,6.75779
ETH,2004,74239508.0,53.8918
FLK,2004,,
FRO,2004,47600.0,
FJI,2004,817864.0,7.10368
FIN,2004,5228172.0,215.5964
CSK,2004,,
SCG,2004,,
SUN,2004,,
YUG,2004,,
FRA,2004,62704901.0,2435.672
GUF,2004,,
PYF,2004,255995.0,
GAB,2004,1353788.0,20.2299
GEO,2004,3927340.0,23.5229
DEU,2004,82516260.0,3341.656
GHA,2004,21272328.0,71.0071
GIB,2004,32930.0,
GRC,2004,10955141.0,358.1543
GRL,2004,56911.0,3.68289
GRD,2004,104346.0,1.23016
GLP,2004,406068.0,8.69326
GUM,2004,158094.0,3.857
GTM,2004,12682108.0,85.3913
GIN,2004,8925729.0,13.8289
GNB,2004,1313492.0,2.11074
GUY,2004,745737.0,5.12013
HTI,2004,9047082.0,24.9075
HND,2004,7282953.0,29.1914
HKG,2004,6783500.0,273.3672
HUN,2004,10107146.0,229.5804
ISL,2004,292074.0,12.6952
IND,2004,1129623466.0,3452.769
IDN,2004,223285666.0,1425.945
IRN,2004,68951279.0,868.025
IRQ,2004,26313838.0,204.959
IRL,2004,4070262.0,217.0422
ISR,2004,6809000.0,190.147
ITA,2004,57685327.0,2331.661
JAM,2004,2725017.0,24.9953
JPN,2004,127761000.0,4861.39
JOR,2004,5580241.0,51.3788
KAZ,2004,15012984.0,218.112
KEN,2004,35635267.0,103.8193
KIR,2004,90498.0,0.165871
KWT,2004,2200498.0,129.328
KGZ,2004,5104700.0,15.8517
LAO,2004,5662199.0,18.1443
LVA,2004,2263122.0,38.5254
LBN,2004,4569377.0,60.4903
LSO,2004,2005953.0,4.37741
LBR,2004,3135654.0,2.94423
LBY,2004,5710163.0,143.285
LTU,2004,3377075.0,60.8017
LUX,2004,458095.0,45.1981
MAC,2004,471600.0,33.679
MDG,2004,17802992.0,27.3055
MWI,2004,12301837.0,13.3819
MYS,2004,25190647.0,443.578
MDV,2004,311265.0,4.49983
MLI,2004,12369078.0,22.3146
MLT,2004,401268.0,10.6496
MTQ,2004,396106.0,6.60218
MRT,2004,2939246.0,10.583
MUS,2004,1221003.0,15.79281
MEX,2004,104514934.0,1746.617
FSM,2004,106624.0,
MDA,2004,2895147.0,17.3494
MNG,2004,2496394.0,11.8642
MNE,2004,613353.0,
MSR,2004,,
MAR,2004,30115196.0,155.71
MOZ,2004,19910549.0,15.4533
NAM,2004,1907737.0,15.036
NRU,2004,9906.0,
NPL,2004,25419337.0,52.0459
NLD,2004,16281779.0,750.059
ANT,2004,128713.0,2.88612
NCL,2004,228750.0,
NZL,2004,4087500.0,133.1102
NIC,2004,5364930.0,21.1919
